text,token,attribution_score,true_label,predicted_label
"lockdown me electricity bill maff to door ki bat hai pspck k bill same date k hai may ke but due date may alag-alag ku? Bill no. Was &amp; , no one come for reading then how you assume reading more than ? Please correct it",▁Please,-0.12386929243803024,neutral,anger
"lockdown me electricity bill maff to door ki bat hai pspck k bill same date k hai may ke but due date may alag-alag ku? Bill no. Was &amp; , no one come for reading then how you assume reading more than ? Please correct it",▁correct,-0.10231858491897583,neutral,anger
"lockdown me electricity bill maff to door ki bat hai pspck k bill same date k hai may ke but due date may alag-alag ku? Bill no. Was &amp; , no one come for reading then how you assume reading more than ? Please correct it",▁it,-0.01275960635393858,neutral,anger
"lockdown me electricity bill maff to door ki bat hai pspck k bill same date k hai may ke but due date may alag-alag ku? Bill no. Was &amp; , no one come for reading then how you assume reading more than ? Please correct it",</s>,0.0,neutral,anger
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",<s>,0.0,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁:,0.06643636524677277,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁Although,-0.03895041346549988,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁I,0.1353568583726883,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁hate,0.0896303728222847,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁ur,-0.016416609287261963,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁silence,0.012835336849093437,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁,0.01835956610739231,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",",",-0.04975534602999687,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁but,0.0463886633515358,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁You,-8.674040873302147e-05,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁also,-0.0717199519276619,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁know,-0.03389544412493706,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁I,0.17086069285869598,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁love,0.191001296043396,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁u,0.21912987530231476,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁s,0.0012999624013900757,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",oooo,0.16639012098312378,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",oooo,0.7403441071510315,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",oooo,0.24158145487308502,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",oooo,0.1637558937072754,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",oooo,0.3564947545528412,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁much,-0.050728775560855865,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁se,0.033522434532642365,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁bhi,-0.06989255547523499,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁bahut,-0.03388945013284683,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",tt,0.04196023941040039,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",tt,0.027195150032639503,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",tt,0.045334722846746445,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",tt,0.01454776618629694,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",tt,0.10795854777097702,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",▁z,0.014260532334446907,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",yada,0.1670650988817215,happy,happy
": Although I hate ur silence, but You also know I love u soooooooooooooooooooo much se bhi bahuttttttttttt zyada",</s>,0.0,happy,happy
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,<s>,0.0,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁I,0.6006985902786255,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁Know,0.19086234271526337,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁very,-0.08145182579755783,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁well,-0.32427820563316345,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁that,0.02857481688261032,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁&,-0.02963060513138771,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,quot,0.18090161681175232,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,;,0.23808236420154572,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁K,0.045426882803440094,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁AP,0.011455376632511616,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁a,0.008183140307664871,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,gay,-0.25182873010635376,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁jak,0.16137143969535828,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,r,-0.032556358724832535,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁bu,-0.19515980780124664,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,hat,-0.30027106404304504,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁name,-0.0514964759349823,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁kama,-0.11670765280723572,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,o,-0.06084426864981651,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,gay,-0.0508456826210022,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,▁AM,0.025672145187854767,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,EEN,0.17168250679969788,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,&,-0.11042266339063644,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,quot,-0.1334996223449707,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,;,-0.30999937653541565,happy,neutral
I Know very well that &quot; K AP agay jakr buhat name kamaogay AMEEN&quot;,</s>,0.0,happy,neutral
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",<s>,0.0,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁Jis,0.030517980456352234,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁kan,0.3106878101825714,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",oon,-0.11370283365249634,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁ne,0.07136397063732147,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁Tum,-0.07648912817239761,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",he,-0.016390150412917137,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁puc,0.2358541190624237,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",hne,0.1414065957069397,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁ka,-0.18656480312347412,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁hak,0.04887603223323822,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁diya,0.032759033143520355,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁,0.01666589453816414,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",.,0.0755881816148758,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁,-0.03386707976460457,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",.,0.018532337620854378,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁,-0.004146047402173281,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",.,0.026208337396383286,neutral,happy
"Jis kanoon ne Tumhe puchne ka hak diya... Nahi to koi boley or hum ulta na Latka dety, good for you sir kanoon ne mujhe yeh hak Nhi diya...",▁Nahi,-0.10527990013360977,neutral,happy
